21713,1,0,Wańkowicza
21713,5,0,Wańkowicza
21713,4,0,Wzgórza Krzesławickie
21713,8,1,Sanktuarium Bożego Miłosierdzia
21713,52,1,Ruczaj
21713,6,1,Jubilat
21713,22,3,Stradom
21713,6,0,Stradom
21713,24,0,Św.Wawrzyńca
21713,19,0,Św.Wawrzyńca
21713,6,0,Plac Wszystkich Świętych
21713,18,2,Teatr Bagatela
21713,4,0,Plac Inwalidów
21713,14,0,Urzędnicza
21713,24,1,Stary Kleparz
21713,50,0,Dworzec Główny Tunel
21713,50,3,Prokocim
21713,24,0,Cmentarz Podgórski
21713,6,0,Kabel
21713,50,0,Kuklińskiego
21713,5,1,Rondo Mogilskie
21713,9,0,TAURON Arena Kraków Wieczysta
21713,10,0,TAURON Arena Kraków Wieczysta
21713,4,3,Plac Centralny im. R.Reagana
21713,16,2,Os.Zgody
21713,16,0,Suche Stawy
21713,10,1,Bardosa
21713,8,0,Biprostal
21713,10,5,Korona
21713,52,1,Lipińskiego
21713,18,1,Szwedzka
21713,13,0,Św.Gertrudy
21719,21,0,Piasta Kołodzieja
21719,22,0,Borsucza
21719,11,0,Smolki
21719,1,0,Jubilat
21719,8,0,Filharmonia
21719,10,0,Wawel
21719,1,0,Plac Wszystkich Świętych
21719,1,0,Starowiślna
21719,24,0,Batorego
21719,20,0,Teatr Bagatela
21719,52,0,Dworzec Główny
21719,24,0,Nowosądecka
21719,9,0,Kabel
21719,13,0,Prokocim Szpital
21719,24,0,Kabel
21719,3,0,Dworcowa
21719,50,1,Gromadzka
21719,20,0,Zabłocie
21719,9,1,Gromadzka
21719,14,0,Fabryczna
21719,50,0,Rondo Mogilskie
21719,9,1,AWF
21719,22,0,Centralna
21719,5,0,Czyżyny
21719,1,0,Cienista
21719,22,0,Agencja Kraków Wschód
21719,52,0,Os.Piastów
21719,19,1,Sanktuarium Bożego Miłosierdzia
21719,13,1,Urzędnicza
21719,11,0,Norymberska
21719,18,0,Lipińskiego
21719,8,0,Rzemieślnicza
21719,24,0,Starowiślna
21719,1,0,Hala Targowa
21719,8,2,Głowackiego
21719,3,0,Dworzec Główny Zachód
21719,22,1,Francesco Nullo
21719,52,0,Cystersów
21719,14,1,Rondo Mogilskie
21719,1,0,M1 Al. Pokoju
21719,44,0,Muzeum Lotnictwa
21719,4,1,AWF
21719,14,0,Rondo Czyżyńskie
21719,9,0,Rondo Hipokratesa
21719,1,0,Wańkowicza
21719,5,0,Wańkowicza
21719,4,0,Wzgórza Krzesławickie
21719,8,1,Sanktuarium Bożego Miłosierdzia
21719,52,1,Ruczaj
21719,6,1,Jubilat
21719,22,3,Stradom
21719,6,0,Stradom
21719,24,0,Św.Wawrzyńca
21719,19,0,Św.Wawrzyńca
21719,6,0,Plac Wszystkich Świętych
21719,18,2,Teatr Bagatela
21719,4,0,Plac Inwalidów
21719,14,0,Urzędnicza
21719,24,1,Stary Kleparz
21719,50,0,Dworzec Główny Tunel
21719,50,3,Prokocim
21719,24,0,Cmentarz Podgórski
21719,6,0,Kabel
21719,50,0,Kuklińskiego
21719,5,1,Rondo Mogilskie
21719,9,0,TAURON Arena Kraków Wieczysta
21719,10,0,TAURON Arena Kraków Wieczysta
21719,4,3,Plac Centralny im. R.Reagana
21719,16,2,Os.Zgody
21719,16,0,Suche Stawy
21719,10,1,Bardosa
21719,8,0,Biprostal
21719,10,5,Korona
21719,52,1,Lipińskiego
21719,18,1,Szwedzka
21719,13,0,Św.Gertrudy
21719,3,1,Starowiślna
21719,24,1,Wesele
21719,5,0,Bratysławska
21719,8,1,Teatr Bagatela
21719,3,2,Dworzec Towarowy
21719,6,0,Piaski Nowe
21719,13,1,Podgórze SKA
21719,11,0,Cmentarz Podgórski
21724,21,0,Piasta Kołodzieja
21724,22,0,Borsucza
21724,11,0,Smolki
21724,1,0,Jubilat
21724,8,0,Filharmonia
21724,10,0,Wawel
21724,1,0,Plac Wszystkich Świętych
21724,1,0,Starowiślna
21724,24,0,Batorego
21724,20,0,Teatr Bagatela
21724,52,0,Dworzec Główny
21724,24,0,Nowosądecka
21724,9,0,Kabel
21724,13,0,Prokocim Szpital
21724,24,0,Kabel
21724,3,0,Dworcowa
21724,50,1,Gromadzka
21724,20,0,Zabłocie
21724,9,1,Gromadzka
21724,14,0,Fabryczna
21724,50,0,Rondo Mogilskie
21724,9,1,AWF
21724,22,0,Centralna
21724,5,0,Czyżyny
21724,1,0,Cienista
21724,22,0,Agencja Kraków Wschód
21724,52,0,Os.Piastów
21724,19,1,Sanktuarium Bożego Miłosierdzia
21724,13,1,Urzędnicza
21724,11,0,Norymberska
21724,18,0,Lipińskiego
21724,8,0,Rzemieślnicza
21724,24,2,Poczta Główna
21724,1,0,Hala Targowa
21724,8,2,Głowackiego
21724,3,0,Dworzec Główny Zachód
21724,22,1,Francesco Nullo
21724,52,0,Cystersów
21724,14,1,Rondo Mogilskie
21724,1,0,M1 Al. Pokoju
21724,44,0,Muzeum Lotnictwa
21724,4,1,AWF
21724,14,0,Rondo Czyżyńskie
21724,9,0,Rondo Hipokratesa
21724,1,0,Wańkowicza
21724,5,0,Wańkowicza
21724,4,0,Wzgórza Krzesławickie
21724,8,1,Sanktuarium Bożego Miłosierdzia
21724,52,1,Ruczaj
21724,6,1,Jubilat
21724,22,3,Stradom
21724,6,0,Stradom
21724,24,0,Św.Wawrzyńca
21724,19,0,Św.Wawrzyńca
21724,6,0,Plac Wszystkich Świętych
21724,18,2,Teatr Bagatela
21724,4,0,Plac Inwalidów
21724,14,0,Urzędnicza
21724,24,1,Stary Kleparz
21724,50,0,Dworzec Główny Tunel
21724,50,3,Prokocim
21724,24,0,Cmentarz Podgórski
21724,6,0,Kabel
21724,50,0,Kuklińskiego
21724,5,1,Rondo Mogilskie
21724,9,0,TAURON Arena Kraków Wieczysta
21724,10,0,TAURON Arena Kraków Wieczysta
21724,4,3,Plac Centralny im. R.Reagana
21724,16,2,Os.Zgody
21724,16,0,Suche Stawy
21724,10,1,Bardosa
21724,8,0,Biprostal
21724,10,5,Korona
21724,52,1,Lipińskiego
21724,18,1,Szwedzka
